"","Entity.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","FSSI.Stock.","ITIS.Taxon.Serial.Number","Scientific.Name","Common.Name","Stock.Area","Assessment.Year","Assessment.Month","Last.Data.Year","Update.Type","Review.Result","Assessment.Model","Model.Version","Lead.Lab","Citation","Final.Assessment.Report.1","Final.Assessment.Report.2","Point.of.Contact","Life.History.Data","Abundance.Data","Catch.Data","Assessment.Level","Assessment.Frequency","Assessment.Type","Model.Category","Catch.Input.Data","Abundance.Input.Data","Biological.Input.Data","Ecosystem.Linkage","Composition.Input.Data","F.Year","Estimated.F","F.Unit","F.Basis","Flimit","Flimit.Basis","Fmsy","Fmsy.Basis","F.Flimit","F.Fmsy","Ftarget","Ftarget.Basis","F.Ftarget","B.Year","Estimated.B","B.Unit","B.Basis","Blimit","Blimit.Basis","Bmsy","Bmsy.Basis","B.Blimit","B.Bmsy","MSY","MSY.Unit","Comments"
"120","Haddock - Eastern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164744,"Melanogrammus aeglefinus","Haddock","Eastern Georges Bank",2014,7,2013,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2014/02","EASTERN GEORGES BANK HADDOCK","Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies","Loretta O'Brien",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2013,0.159999996423721,"Rate","Average_F_Ages_5-8",NA,NA,0.259999990463257,NA,NA,0.615000009536743,NA,NA,NA,NA,160300,"mt","Age_3+_Biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Haddock - Eastern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164744,"Melanogrammus aeglefinus","Haddock","Eastern Georges Bank",2015,7,2014,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2015/02","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",NA,"Liz Brooks",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.230000004172325,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",NA,NA,0.259999990463257,NA,NA,0.884999990463257,NA,NA,NA,2014,117000,"mt","Spawning biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Haddock - Eastern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164744,"Melanogrammus aeglefinus","Haddock","Eastern Georges Bank",2016,7,2015,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2016/02","Eastern Georges Bank Haddock Update",NA,"Liz Brooks",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.230000004172325,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",NA,NA,0.259999990463257,NA,NA,0.884999990463257,NA,NA,NA,2016,455806,"mt","Spawning biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Haddock - Eastern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164744,"Melanogrammus aeglefinus","Haddock","Eastern Georges Bank",2017,7,2016,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2017/02","Assessment of Haddock on Eastern Georges Bank",NA,"Liz Brooks",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2016,0.100000001490116,"Instantaneous annual F averaged across ages","average_F_age_4-8",NA,NA,0.259999990463257,NA,NA,0.384999990463257,NA,NA,NA,2017,274482,"mt","Age_3+_Biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Haddock - Eastern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164744,"Melanogrammus aeglefinus","Haddock","Eastern Georges Bank",2019,7,2018,NA,"Remand","ADAPT","N/A","NEFSC / DFO Canada",NA,"Assessment of Haddock on Eastern Georges Bank for 2019",NA,"E. N. Brooks",NA,NA,NA,NA,NA,"Operational",4,4,4,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2005,12,2004,"Full Update","Full acceptance","VPA",NA,NA,"GARM Report (2005)","Assessment of 19 Northeast groundfish stocks through 2004",NA,NA,4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0.239999994635582,"Rate","Average_F_Ages_4-7",0.263000011444092,NA,0.263000011444092,NA,0.912999987602234,0.912999987602234,NA,"Fmsy",NA,NA,116800,"mt","Spawning biomass",125200,"1/2 Bmsy",250300,"SSBmsy",0.933000028133392,0.467000007629395,NA,NA,NA
"126","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2008,9,2007,"Benchmark","Full acceptance","VPA","2.8.0","NEFSC","NEFSC CRD 08-15 (GARM III)","Assessment of  19 Northeast  Groundfish Stocks through 2007",NA,"James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.230000004172325,"Rate","Fully_Selected_F_Ages_5-7",0.349999994039536,"Fmsy",0.349999994039536,"F40% as proxy",0.657000005245209,0.657000005245209,NA,NA,NA,2007,315975,"mt","Spawning biomass",79437,"1/2 Bmsy",158873,"Equilibrium_SSB",3.9779999256134,1.9889999628067,32746,NA,NA
"127","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2012,3,2010,"Full Update","Full acceptance","VPA","ADAPT 2.8.0","NEFSC","NEFSC CRD 12-06","Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010",NA,"James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2010,0.180000007152557,"Rate_Ages_5-7","average F (F average across range of ages)",0.389999985694885,"F40%",0.389999985694885,NA,0.462000012397766,0.462000012397766,NA,NA,NA,2010,167279,"mt","Spawning biomass",62450,"1/2 Bmsy",124900,"SSB/R (F40MSP)",2.67899990081787,1.33899998664856,28000,NA,NA
"128","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2015,11,2014,"Full Update","Full acceptance","VPA","2.8.0","NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",NA,"James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2014,0.24099999666214,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.389999985694885,"F40%",0.389999985694885,NA,0.620000004768372,0.620000004768372,NA,NA,NA,2014,150053,"mt","Spawning biomass",54150,"1/2 Bmsy",108300,"SSB/R (F40MSP)",2.77099990844727,1.38999998569489,24900,NA,NA
"129","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2017,10,2016,"Full Update","Full acceptance","VPA","2.8.0","NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",NA,"Elizabeth Brooks",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.308999985456467,"Average_F_ages_5-7","average F (F average across range of ages)",0.349999994039536,"F40%",0.349999994039536,"F40% as proxy",0.883000016212463,0.883000016212463,NA,NA,NA,2016,290324,"mt","Spawning biomass",52156,"1/2 Bmsy",104312,"SSB/R (F40MSP)",5.56599998474121,2.78299999237061,24372,"mt",NA
"130","Haddock - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Georges Bank",2019,10,2018,NA,"Full acceptance","ADAPT","N/A","NEFCS",NA,NA,NA,"Liz Brooks",NA,NA,NA,NA,NA,"Operational",4,5,4,NA,0,4,2018,0.0610000006854534,"Average F","Retrospective Adjusted Average F - Ages 5-7",0.330000013113022,"Fmsy",0.330000013113022,"F40% as proxy",0.185000002384186,0.185000002384186,NA,NA,NA,2018,507130,"Metric Tons","Retrospective Adjusted Spawning Stock Biomass",67462,"0.5*Bmsy",138924,"B40%",7.51700019836426,3.65000009536743,30489,"Metric Tons",NA
"131","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2005,12,2004,"Full Update","Full acceptance","Fall Survey CPUE Index",NA,NA,"GARM Report (2005)","Assessment of 19 Northeast groundfish stocks through 2004",NA,NA,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.180000007152557,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.230000004172325,"Fmsy",0.230000004172325,"Frebuilding",0.779999971389771,0.782999992370605,NA,NA,NA,NA,5.78999996185303,"kg/tow","3-year_avg._survey_biomass",11.0900001525879,"1/2 Bmsy proxy",22.1700000762939,"Bmsy proxy",0.550000011920929,0.270000010728836,NA,NA,NA
"132","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2008,9,2007,"Benchmark","Full acceptance","VPA","2.8.0","NEFSC","NEFSC CRD 08-15 (GARM III)","Assessment of  19 Northeast  Groundfish Stocks through 2007",NA,"James Weinberg",4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.349999994039536,"Fully_Recruited_F","Ages_6-8",0.430000007152557,"Fmsy",0.430000007152557,"F40% as proxy",0.814000010490417,0.814000010490417,NA,NA,NA,2007,5850,"mt","Spawning biomass",2950,"1/2 Bmsy proxy",5900,"Equilibrium_at_F40%",1.98300004005432,0.991999983787537,1360,NA,NA
"133","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2012,3,2010,"Full Update","Full acceptance","VPA","2.8.0","NEFSC","NEFSC CRD 12-06","Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010",NA,"James Weinberg",4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2010,0.819999992847443,"Average_F","Ages_6-8",0.46000000834465,"F40%",0.46000000834465,"F40% as proxy",1.78299999237061,1.78299999237061,NA,NA,NA,2010,2868,"mt","Spawning biomass",2452,"1/2 Bmsy proxy",4904,"SSB/R(F40MS",1.16999995708466,0.584999978542328,1177,NA,NA
"134","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2014,8,2013,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 14-07 (59th Northeast Regional Stock Assessment Workshop (59th SAW) Assessment Summary Report","59th Northeast Regional Stock Assessment Workshop (59th SAW) Assessment Summary Report","Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies","James Weinberg",4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2013,0.389999985694885,"Fully_selected_F","average F (F average across range of ages)",0.46000000834465,"Fmsy",0.46000000834465,"F40% as proxy",0.847000002861023,0.847000002861023,NA,NA,NA,2013,4153,"mt","Spawning biomass",2054,"1/2 Bmsy proxy",4108,"SSB/R(F40MS",2.01999998092651,1.00999999046326,955,NA,NA
"135","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2015,11,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",NA,"James Weinberg",4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2014,0.256999999284744,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.467999994754791,"F40%",0.467999994754791,NA,0.549000024795532,0.550000011920929,NA,NA,NA,2014,10325,"mt","Spawning biomass",2312,"1/2 Bmsy proxy",4623,"SSB/R(F40MS",4.46600008010864,2.23000001907349,1083,NA,NA
"136","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2017,10,2016,"Full Update","Full acceptance","ASAP","Michael Palmer","NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",NA,"James Weinberg",4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.136999994516373,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.46000000834465,"F40%",0.46000000834465,"F40% as proxy",0.298000007867813,0.298000007867813,NA,NA,NA,2016,47821,"mt","Spawning biomass",3384,"1/2 Bmsy proxy",6769,"SSB/R(F40MS",14.1319999694824,7.06500005722046,1547,"mt",NA
"137","Haddock - Gulf of Maine","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164744,"Melanogrammus aeglefinus","Haddock","Gulf of Maine",2019,10,2018,NA,"Full acceptance","ASAP","#N/A","NEFSC",NA,NA,NA,"Charles Perretti",NA,NA,NA,NA,NA,"Operational",6,4,4,NA,2,4,2018,0.0820000022649765,"Fully Selected F","Retrospective Adjusted Fishing Mortality Rate for Age 8 Fish",0.368999987840652,"Fmsy",0.368999987840652,"F40% as proxy",0.222000002861023,0.222000002861023,NA,NA,NA,2018,82763,"Metric Tons","Retrospective Adjusted Spawning Stock Biomass",3997,"0.5*Bmsy",7993,"B40%",20.7059993743896,10.3540000915527,1597,"Metric Tons",NA
"138","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",630979,"Zoarces americanus","Ocean pout","Northwestern Atlantic Coast",2005,12,2004,"Full Update","Full acceptance","Index","Survey CPUE",NA,"GARM Report (2005)","Assessment of 19 Northeast groundfish stocks through 2004",NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2004,0.00999999977648258,"Annual Exploitation Rate","Landings/Survey_Index",NA,"Frebuild",0.310000002384186,"Direct estimate",NA,0.0320000015199184,NA,"Fmsy proxy",NA,2004,1.77999997138977,"kg/tow","Survey CPUE",2.45000004768372,"1/2 Bmsy proxy",4.90000009536743,"Bmsy proxy",0.726999998092651,0.363000005483627,1500,"mt",NA
"139","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",630979,"Zoarces americanus","Ocean pout","Northwestern Atlantic Coast",2008,9,NA,"Benchmark","Full acceptance","Index Method","Survey CPUE","NEFSC","NEFSC CRD 08-15 (GARM III)","Assessment of  19 Northeast  Groundfish Stocks through 2007",NA,"James Weinberg",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2007,0.379999995231628,"Annual Exploitation Rate","Landings/Survey_Index",0.759999990463257,NA,0.759999990463257,"median_exploitation_1977-1985",0.5,0.5,NA,NA,NA,2007,0.479999989271164,"kg/tow","Survey CPUE",2.47000002861023,"1/2 Bmsy proxy",4.94000005722046,"Average_Survey_Biomass_1977-1985",0.194000005722046,0.0970000028610229,3754,NA,NA
"140","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",630979,"Zoarces americanus","Ocean pout","Northwestern Atlantic Coast",2012,3,2010,"Full Update","Full acceptance","Index Method","Suevey CPUE","NEFSC","NEFSC CRD 12-06","Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010",NA,"James Weinberg",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2010,0.310000002384186,"Annual Exploitation Rate","Landings_Survey_Index",0.759999990463257,"RelF at replacement",0.759999990463257,"Median_Exploitation_1980-1991",0.407999992370605,0.407999992370605,NA,NA,NA,2010,0.409999996423721,"kg/tow","survey",2.47000002861023,"1/2 Bmsy proxy",4.94000005722046,"Median_Survey_Index_1980-1991",0.165999993681908,0.0829999968409538,3754,"mt",NA
"141","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",630979,"Zoarces americanus","Ocean pout","Northwestern Atlantic Coast",2015,11,2014,"Full Update","Full acceptance","Index Method",NA,"NEFSC","NEFSC CRD 15-24 (Operational Assessment)","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",NA,"James Weinberg",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2014,0.270000010728836,"relative F","relative F",0.759999990463257,"RelF at replacement",0.759999990463257,"RelF at replacement",0.354999989271164,0.354999989271164,NA,NA,NA,2014,0.28999999165535,"kg/tow","survey",2.47000002861023,"1/2 Bmsy proxy",4.94000005722046,NA,0.116999998688698,0.0590000003576279,3754,"mt",NA
"142","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",630979,"Zoarces americanus","Ocean pout","Northwestern Atlantic Coast",2017,10,2016,"Full Update","Full acceptance","Index Method",NA,"NEFSC","NEFSC CRD 15-24 (Operational Assessment)","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",NA,"Susan Wigley",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2016,0.221000000834465,"relative F","relative F",0.759999990463257,"RelF at replacement",0.759999990463257,"RelF at replacement",0.291000008583069,0.291000008583069,NA,NA,NA,2016,0.223000004887581,"kg/tow","survey",2.47000002861023,"1/2 Bmsy proxy",4.94000005722046,NA,0.0900000035762787,0.0450000017881393,3754,"mt",NA
"143","Offshore hake - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",164793,"Merluccius albidus","Offshore hake","Northwestern Atlantic Coast",2011,2,2009,"Benchmark","Reject - Data insufficient for assessment","AIM and SEINE",NA,"NEFSC","NEFSC CRD 11-01 (2011)","51st Northeast Regional Stock Assessment Workshop (51st SAW): Assessment Summary Report",NA,"Jim Weinberg",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2005,12,2004,"Full Update","Full acceptance","Survey Abundance","3-Year Average of CPUE",NA,"GARM Report (2005)","Assessment of 19 Northeast groundfish stocks through 2004",NA,NA,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,2004,3.50999999046326,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",NA,NA,5.88000011444092,"Direct estimate",0.600000023841858,0.597000002861023,NA,NA,NA,2004,1.99000000953674,"kg/tow","Survey CPUE - 3 Year Average",1.5,"0.5*Bmsy",3,"Direct Estimate",1.32700002193451,0.662999987602234,NA,NA,NA
"145","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2008,9,2007,"Benchmark","Full acceptance","AIM","2.0.2","NEFSC","NEFSC CRD 08-15 (GARM III)","Assessment of  19 Northeast  Groundfish Stocks through 2007",NA,"James Weinberg",2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,2007,10.9750003814697,"Relative_F","catch/Survey_Index",5.65999984741211,NA,5.65999984741211,"Direct estimate",1.93900001049042,1.93900001049042,NA,NA,NA,2007,0.754000008106232,"kg/tow","Survey CPUE",1,"0.5*Bmsy",2,"Direct Estimate",0.754000008106232,0.377000004053116,11320,NA,NA
"146","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2010,7,2009,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 10-09 (2010)","50th Northeast Regional Stock Assessment Workshop (50th SAW): Assessment Summary Report",NA,"James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2009,0.0700000002980232,"Annual Exploitation Rate","average F (F average across range of ages)",0.25,"F40%",0.25,"F40% as proxy",0.280000001192093,0.280000001192093,NA,NA,NA,2009,196000,"mt","Spawning biomass",45500,"0.5SSBmsy",91000,"SSB40%",4.30800008773804,2.15400004386902,16200,NA,NA
"147","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2014,12,2013,"Full Update","Full acceptance","ASAP",NA,"NEFSC","2014 Operational Assessments for Georges Bank winter flounder, Gulf of Maine winter flounder, and pollock. NEFSC CRD15-01","2014 Operational Stock Assessments for Georges Bank Winter Flounder, Gulf of Maine Winter Flounder, and Pollock","Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies","James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2013,0.100000001490116,"Instantaneous annual F averaged across ages","Ages_5-7",0.270000010728836,"F40%",0.270000010728836,"F40% as proxy",0.370000004768372,0.370000004768372,NA,NA,NA,2013,126000,"mt","Spawning biomass",38450,"0.5SSBmsy",76900,"SSB40%",3.27699995040894,1.63800001144409,14800,NA,NA
"148","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2015,11,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",NA,"James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2014,0.0700000002980232,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.27700001001358,"F40%",0.27700001001358,"F40% as proxy",0.252999991178513,0.25,NA,NA,NA,2014,154919,"mt","Spawning biomass",52613,"0.5SSBmsy",105226,"SSB40%",2.9449999332428,1.47000002861023,19678,NA,NA
"149","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2017,10,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",NA,"Brian Linton",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.0359999984502792,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.259999990463257,"F40%",0.259999990463257,"F40% as proxy",0.137999996542931,0.137999996542931,NA,NA,NA,2016,183907,"mt","Spawning biomass",52755,"0.5SSBmsy",105510,"SSB40%",3.48600006103516,1.74300003051758,19427,NA,NA
"150","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",164727,"Pollachius virens","Pollock","Gulf of Maine / Georges Bank",2019,10,2019,NA,"Full acceptance","ASAP","Pollock - Base","NEFSC",NA,NA,NA,"Brian Linton",NA,NA,NA,NA,NA,"Operational",6,4,4,NA,0,4,2018,0.0379999987781048,"Average F","Retrospective Adjusted Average F - Ages 5 - 7",0.272000014781952,"Fmsy",0.272000014781952,"F40% as proxy",0.140000000596046,0.140000000596046,NA,NA,NA,2018,212416,"Metric Tons","Restrospective Adjusted Spawning Stock Biomass",62320,"0.5*Bmsy",124639,"SSB40%",3.40799999237061,1.7039999961853,NA,NA,NA
